date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:50:20	47610/47610	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:49:30%20GMT	https://www.dentway.com.tr/bg/diseti-ameliyatimdan-sonra-sosyal-ve-is-yasamima-ara-vermem-gerekecek-mi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/bg/diseti-ameliyatimdan-sonra-sosyal-ve-is-yasamima-ara-vermem-gerekecek-mi/index.html	(from https://www.dentway.com.tr/bg/2013/06/)
12:50:21	45978/45978	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:49:31%20GMT	https://www.dentway.com.tr/bg/implant-sonrasi-disimi-ne-zaman-fircalayabilirim/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/bg/implant-sonrasi-disimi-ne-zaman-fircalayabilirim/index.html	(from https://www.dentway.com.tr/bg/2013/06/)
12:50:22	7878/7878	---M--	200	added ('OK')	application/rss+xml	etag:%226fcebbd2cf32d10019abfcd51dc9f54b%22	https://www.dentway.com.tr/bg/category/genel/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/bg/category/genel/feed/index.html	(from https://www.dentway.com.tr/bg/category/genel/)
12:50:22	48743/48743	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:49:32%20GMT	https://www.dentway.com.tr/bg/diseti-hastaliklarinin-operasyonlar-ile-tedavisi-dis-koltugunda-yapilabilir-mi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/bg/diseti-hastaliklarinin-operasyonlar-ile-tedavisi-dis-koltugunda-yapilabilir-mi/index.html	(from https://www.dentway.com.tr/bg/2013/06/)
12:50:24	47481/47481	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:49:33%20GMT	https://www.dentway.com.tr/bg/dis-ve-diseti-hastaliklari/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/bg/dis-ve-diseti-hastaliklari/index.html	(from https://www.dentway.com.tr/bg/2013/06/)
12:50:24	49638/49638	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:49:33%20GMT	https://www.dentway.com.tr/bg/cocugum-geceleri-dislerini-gicirdatiyor-bunu-nasil-onleyebiliriz-cocuklarda-dis-gelisimi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/bg/cocugum-geceleri-dislerini-gicirdatiyor-bunu-nasil-onleyebiliriz-cocuklarda-dis-gelisimi/index.html	(from https://www.dentway.com.tr/bg/2013/06/)
12:50:26	91479/91479	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:49:35%20GMT	https://www.dentway.com.tr/bg/category/size-ozel/page/2/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/bg/category/size-ozel/page/2/index.html	(from https://www.dentway.com.tr/bg/category/size-ozel/)
12:50:27	82097/82097	---MC-	200	added ('OK')	application/rss+xml	etag:%226fcebbd2cf32d10019abfcd51dc9f54b%22	https://www.dentway.com.tr/bg/category/size-ozel/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/bg/category/size-ozel/feed/index.html	(from https://www.dentway.com.tr/bg/category/size-ozel/)
12:50:28	44575/44575	---MC-	200	added ('OK')	application/rss+xml	etag:%226fcebbd2cf32d10019abfcd51dc9f54b%22	https://www.dentway.com.tr/bg/category/size-ozel/soru-cevap/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/bg/category/size-ozel/soru-cevap/feed/index.html	(from https://www.dentway.com.tr/bg/category/size-ozel/soru-cevap/)
12:50:28	69088/69088	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:49:37%20GMT	https://www.dentway.com.tr/bg/category/size-ozel/soru-cevap/page/2/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/bg/category/size-ozel/soru-cevap/page/2/index.html	(from https://www.dentway.com.tr/bg/category/size-ozel/soru-cevap/)
12:50:29	32406/32406	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Feb%202020%2008:49:40%20GMT	https://www.dentway.com.tr/size-ozel/yazilar/page/4/<br%20/><b>Notice</b>:%20%20Uninitialized%20string%20offset:%200%20in%20<b>/home/dentwayc/public_html/wp/wp-content/themes/dentway/dentway-include-2-kolon.php</b>%20on%20line%20<b>15</b><br%20/>	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/size-ozel/yazilar/page/4/_br/__b_Notice_/b__%20%20Uninitialized%20string%20offset_%200%20in%20_b_/home/dentwayc/public_html/wp/wp-content/themes/dentway/dentway-include-2/_.78f.delaye	(from https://www.dentway.com.tr/size-ozel/yazilar/page/4/)
12:50:32	32406/32406	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Feb%202020%2008:49:41%20GMT	https://www.dentway.com.tr/size-ozel/yazilar/page/5/<br%20/><b>Notice</b>:%20%20Uninitialized%20string%20offset:%200%20in%20<b>/home/dentwayc/public_html/wp/wp-content/themes/dentway/dentway-include-2-kolon.php</b>%20on%20line%20<b>15</b><br%20/>	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/size-ozel/yazilar/page/5/_br/__b_Notice_/b__%20%20Uninitialized%20string%20offset_%200%20in%20_b_/home/dentwayc/public_html/wp/wp-content/themes/dentway/dentway-include-2/_.51c.delaye	(from https://www.dentway.com.tr/size-ozel/yazilar/page/5/)
12:50:33	82889/82889	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:49:40%20GMT	https://www.dentway.com.tr/bg/category/size-ozel/yazilar/page/3/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/bg/category/size-ozel/yazilar/page/3/index.html	(from https://www.dentway.com.tr/bg/category/size-ozel/yazilar/page/2/)
12:50:34	32406/32406	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Feb%202020%2008:49:42%20GMT	https://www.dentway.com.tr/size-ozel/yazilar/page/6/<br%20/><b>Notice</b>:%20%20Uninitialized%20string%20offset:%200%20in%20<b>/home/dentwayc/public_html/wp/wp-content/themes/dentway/dentway-include-2-kolon.php</b>%20on%20line%20<b>15</b><br%20/>	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/size-ozel/yazilar/page/6/_br/__b_Notice_/b__%20%20Uninitialized%20string%20offset_%200%20in%20_b_/home/dentwayc/public_html/wp/wp-content/themes/dentway/dentway-include-2/_.51d.delaye	(from https://www.dentway.com.tr/size-ozel/yazilar/page/6/)
12:50:34	32406/32406	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Feb%202020%2008:49:45%20GMT	https://www.dentway.com.tr/size-ozel/yazilar/page/13/<br%20/><b>Notice</b>:%20%20Uninitialized%20string%20offset:%200%20in%20<b>/home/dentwayc/public_html/wp/wp-content/themes/dentway/dentway-include-2-kolon.php</b>%20on%20line%20<b>15</b><br%20/>	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/size-ozel/yazilar/page/13/_br/__b_Notice_/b__%20%20Uninitialized%20string%20offset_%200%20in%20_b_/home/dentwayc/public_html/wp/wp-content/themes/dentway/dentway-include-/_.524.delaye	(from https://www.dentway.com.tr/size-ozel/yazilar/page/13/)
12:50:34	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Feb%202020%2008:49:39%20GMT	https://www.dentway.com.tr/bg/wp-admin/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/bg/wp-admin/index.html	(from https://www.dentway.com.tr/bg/wp-login.php)
12:50:35	2471/2471	---M-Z	200	added ('OK')	application/json	date:Thu,%2006%20Feb%202020%2008:49:47%20GMT	https://www.dentway.com.tr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Finley-onley-dolgu-nedir%2F	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-json/oembed/1.0/embed9d90.json	(from https://www.dentway.com.tr/inley-onley-dolgu-nedir/)
12:50:35	793/793	---M--	200	added ('OK')	application/rss+xml	etag:%2294f9c98c693d015cd01b2af8a95dfca6%22	https://www.dentway.com.tr/inley-onley-dolgu-nedir/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/inley-onley-dolgu-nedir/feed/index.html	(from https://www.dentway.com.tr/inley-onley-dolgu-nedir/)
12:50:35	2585/2585	---M--	200	added ('OK')	text/xml	date:Thu,%2006%20Feb%202020%2008:49:47%20GMT	https://www.dentway.com.tr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Finley-onley-dolgu-nedir%2F&format=xml	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-json/oembed/1.0/embed5499	(from https://www.dentway.com.tr/inley-onley-dolgu-nedir/)
12:50:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Feb%202020%2008:49:47%20GMT	https://www.dentway.com.tr/?p=2250	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/index8a20.html	(from https://www.dentway.com.tr/inley-onley-dolgu-nedir/)
12:50:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Feb%202020%2008:49:48%20GMT	https://www.dentway.com.tr/inley-onley-dolgu-nedir/window.history.go(-1);%20return%20false;	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/inley-onley-dolgu-nedir/window.history.go(-1);%20return%20false;	(from https://www.dentway.com.tr/inley-onley-dolgu-nedir/)
12:50:37	32406/32406	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Feb%202020%2008:49:48%20GMT	https://www.dentway.com.tr/inley-onley-dolgu-nedir/window.history.go(-1);%20return%20false	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/inley-onley-dolgu-nedir/window.history.go(-1);%20return%20false	(from https://www.dentway.com.tr/inley-onley-dolgu-nedir/)
12:50:40	4342/4342	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/bonding/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/bonding/feed/index.html	(from https://www.dentway.com.tr/tag/bonding/)
12:50:40	5831/5831	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/lamine/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/lamine/feed/index.html	(from https://www.dentway.com.tr/tag/lamine/)
12:50:42	10028/10028	---MC-	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/porselen/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/porselen/feed/index.html	(from https://www.dentway.com.tr/tag/porselen/)
12:50:44	47235/47235	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:49:53%20GMT	https://www.dentway.com.tr/yaprak-porselenin-dusme-veya-kirilma-riski-var-mi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/yaprak-porselenin-dusme-veya-kirilma-riski-var-mi/index.html	(from https://www.dentway.com.tr/tag/porselen/)
12:50:45	41557/41557	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:49:54%20GMT	https://www.dentway.com.tr/tag/porselen-dis/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/porselen-dis/index.html	(from https://www.dentway.com.tr/tag/porselen/)
12:50:45	14088/14088	---MC-	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/yaprak-porselen/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/yaprak-porselen/feed/index.html	(from https://www.dentway.com.tr/tag/yaprak-porselen/)
12:50:47	8513/8513	---MC-	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/dental-implant/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dental-implant/feed/index.html	(from https://www.dentway.com.tr/tag/dental-implant/)
12:50:49	33598/33598	---MC-	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/implant/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/implant/feed/index.html	(from https://www.dentway.com.tr/tag/implant/)
12:50:49	45820/45820	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:49:58%20GMT	https://www.dentway.com.tr/agrim-cok-olursa-ne-yapabilirim-implant-uygulama-sonrasi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/agrim-cok-olursa-ne-yapabilirim-implant-uygulama-sonrasi/index.html	(from https://www.dentway.com.tr/tag/implant/)
12:50:50	831/831	---M--	200	added ('OK')	application/rss+xml	etag:%22e4dcc4e0c1535e562c61bb10c88e562c%22	https://www.dentway.com.tr/cocugunuzun-ilk-dis-hekimi-muayenesi/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/cocugunuzun-ilk-dis-hekimi-muayenesi/feed/index.html	(from https://www.dentway.com.tr/cocugunuzun-ilk-dis-hekimi-muayenesi/)
12:50:50	40551/40551	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:49:59%20GMT	https://www.dentway.com.tr/tag/dis-operasyonu/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dis-operasyonu/index.html	(from https://www.dentway.com.tr/tag/implant/)
12:50:59	46339/46339	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:04%20GMT	https://www.dentway.com.tr/operasyon-sonrasinda-ne-zaman-yemek-yiyebilirim-implant-uygulamalari/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/operasyon-sonrasinda-ne-zaman-yemek-yiyebilirim-implant-uygulamalari/index.html	(from https://www.dentway.com.tr/tag/implant/)
12:50:59	44965/44965	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:05%20GMT	https://www.dentway.com.tr/tag/anestezi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/anestezi/index.html	(from https://www.dentway.com.tr/tag/implant/)
12:51:01	5404/5404	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/dis-tasi/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dis-tasi/feed/index.html	(from https://www.dentway.com.tr/tag/dis-tasi/)
12:51:01	45924/45924	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:06%20GMT	https://www.dentway.com.tr/implant-vucuduma-zarar-verir-mi-kanser-yapar-mi-implant-uygulamalari/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/implant-vucuduma-zarar-verir-mi-kanser-yapar-mi-implant-uygulamalari/index.html	(from https://www.dentway.com.tr/tag/implant/)
12:51:02	45876/45876	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:07%20GMT	https://www.dentway.com.tr/implant-uygulamalari-hakan-aydin/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/implant-uygulamalari-hakan-aydin/index.html	(from https://www.dentway.com.tr/tag/implant/)
12:51:02	5434/5434	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/dis-tasi-temizleme/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dis-tasi-temizleme/feed/index.html	(from https://www.dentway.com.tr/tag/dis-tasi-temizleme/)
12:51:03	40813/40813	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:12%20GMT	https://www.dentway.com.tr/tag/soguk-kompres/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/soguk-kompres/index.html	(from https://www.dentway.com.tr/tag/implant/)
12:51:08	58478/58478	---MC-	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/agiz-sagligi/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/agiz-sagligi/feed/index.html	(from https://www.dentway.com.tr/tag/agiz-sagligi/)
12:51:09	57036/57036	---MC-	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/dis-sagligi/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dis-sagligi/feed/index.html	(from https://www.dentway.com.tr/tag/dis-sagligi/)
12:51:09	90691/90691	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:15%20GMT	https://www.dentway.com.tr/tag/agiz-sagligi/page/2/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/agiz-sagligi/page/2/index.html	(from https://www.dentway.com.tr/tag/agiz-sagligi/)
12:51:09	86688/86688	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:16%20GMT	https://www.dentway.com.tr/tag/dis-sagligi/page/2/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dis-sagligi/page/2/index.html	(from https://www.dentway.com.tr/tag/dis-sagligi/)
12:51:09	6512/6512	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/cocuk-dis-hekimligi/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/cocuk-dis-hekimligi/feed/index.html	(from https://www.dentway.com.tr/tag/cocuk-dis-hekimligi/)
12:51:10	6470/6470	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/dentway/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dentway/feed/index.html	(from https://www.dentway.com.tr/tag/dentway/)
12:51:10	6476/6476	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/pedodonti/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/pedodonti/feed/index.html	(from https://www.dentway.com.tr/tag/pedodonti/)
12:51:12	5124/5124	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/agizsagligi/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/agizsagligi/feed/index.html	(from https://www.dentway.com.tr/tag/agizsagligi/)
12:51:12	5486/5486	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/zirkonyum/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/zirkonyum/feed/index.html	(from https://www.dentway.com.tr/tag/zirkonyum/)
12:51:13	5510/5510	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/zirkonyum-implant/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/zirkonyum-implant/feed/index.html	(from https://www.dentway.com.tr/tag/zirkonyum-implant/)
12:51:14	64566/64566	---MC-	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/dis-hekimi/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dis-hekimi/feed/index.html	(from https://www.dentway.com.tr/tag/dis-hekimi/)
12:51:15	96152/96152	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:23%20GMT	https://www.dentway.com.tr/tag/dis-hekimi/page/2/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dis-hekimi/page/2/index.html	(from https://www.dentway.com.tr/tag/dis-hekimi/)
12:51:15	7098/7098	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/dissagligi/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dissagligi/feed/index.html	(from https://www.dentway.com.tr/tag/dissagligi/)
12:51:16	65487/65487	---MC-	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/agiz-ve-dis-sagligi/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/agiz-ve-dis-sagligi/feed/index.html	(from https://www.dentway.com.tr/tag/agiz-ve-dis-sagligi/)
12:51:17	7079/7079	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/suadiye/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/suadiye/feed/index.html	(from https://www.dentway.com.tr/tag/suadiye/)
12:51:18	81348/81348	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:25%20GMT	https://www.dentway.com.tr/tag/agiz-ve-dis-sagligi/page/2/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/agiz-ve-dis-sagligi/page/2/index.html	(from https://www.dentway.com.tr/tag/agiz-ve-dis-sagligi/)
12:51:18	6147/6147	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/dis-estetigi/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dis-estetigi/feed/index.html	(from https://www.dentway.com.tr/tag/dis-estetigi/)
12:51:19	6157/6157	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/gulus-estetigi/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/gulus-estetigi/feed/index.html	(from https://www.dentway.com.tr/tag/gulus-estetigi/)
12:51:20	62778/62778	---MC-	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/dis-doktoru/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dis-doktoru/feed/index.html	(from https://www.dentway.com.tr/tag/dis-doktoru/)
12:51:20	19288/19288	---MC-	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/dis-agrisi/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dis-agrisi/feed/index.html	(from https://www.dentway.com.tr/tag/dis-agrisi/)
12:51:21	79606/79606	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:28%20GMT	https://www.dentway.com.tr/tag/dis-doktoru/page/2/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dis-doktoru/page/2/index.html	(from https://www.dentway.com.tr/tag/dis-doktoru/)
12:51:22	45505/45505	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:32%20GMT	https://www.dentway.com.tr/sigara-ve-alkol-tuketebilir-miyim-implant-uygulama-sonrasi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/sigara-ve-alkol-tuketebilir-miyim-implant-uygulama-sonrasi/index.html	(from https://www.dentway.com.tr/tag/dis-agrisi/)
12:51:24	40244/40244	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:33%20GMT	https://www.dentway.com.tr/tag/alkol/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/alkol/index.html	(from https://www.dentway.com.tr/tag/dis-agrisi/)
12:51:24	40361/40361	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:33%20GMT	https://www.dentway.com.tr/tag/dis-hekimid/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dis-hekimid/index.html	(from https://www.dentway.com.tr/tag/dis-agrisi/)
12:51:24	43952/43952	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:34%20GMT	https://www.dentway.com.tr/tag/sigara/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/sigara/index.html	(from https://www.dentway.com.tr/tag/dis-agrisi/)
12:51:26	40228/40228	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:35%20GMT	https://www.dentway.com.tr/tag/yara/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/yara/index.html	(from https://www.dentway.com.tr/tag/dis-agrisi/)
12:51:27	6204/6204	---M--	200	added ('OK')	application/rss+xml	etag:%22c671973d2e190192018c836112fe0a5e%22	https://www.dentway.com.tr/tag/dis-agrisi-nasil-gecer/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/dis-agrisi-nasil-gecer/feed/index.html	(from https://www.dentway.com.tr/tag/dis-agrisi-nasil-gecer/)
12:51:28	40430/40430	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:50:37%20GMT	https://www.dentway.com.tr/tag/yara-iyilesmesi/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/tag/yara-iyilesmesi/index.html	(from https://www.dentway.com.tr/tag/dis-agrisi/)
